employee,time,tenure,quit,role,avg_hourly_wage,dma,restaurant,restaurant_cat
158,2015-2,4,False,Line Cook,14.50230584,DALLAS,22,Upscale Casual
158,2015-3,5,False,Line Cook,14.81133689,DALLAS,22,Upscale Casual
158,2015-4,6,False,Line Cook,14.59208568,DALLAS,22,Upscale Casual
158,2015-5,7,False,Line Cook,16.86660918,DALLAS,22,Upscale Casual
158,2015-6,8,True,Line Cook,15.12495372,DALLAS,22,Upscale Casual
159,2015-1,1,False,Line Cook,14.35501834,AUSTIN,29,Upscale Casual
159,2015-10,10,False,Line Cook,15.11006233,AUSTIN,29,Upscale Casual
159,2015-11,11,False,Line Cook,16.76967456,AUSTIN,29,Upscale Casual
159,2015-12,12,True,Line Cook,13.78549776,AUSTIN,29,Upscale Casual
159,2015-2,2,False,Line Cook,15.1298434,AUSTIN,29,Upscale Casual
159,2015-3,3,False,Line Cook,14.25245666,AUSTIN,29,Upscale Casual
159,2015-4,4,False,Line Cook,15.67321837,AUSTIN,29,Upscale Casual
159,2015-5,5,False,Line Cook,14.19657536,AUSTIN,29,Upscale Casual
159,2015-6,6,False,Line Cook,15.5198496,AUSTIN,29,Upscale Casual
159,2015-7,7,False,Line Cook,14.48310985,AUSTIN,29,Upscale Casual
159,2015-8,8,False,Line Cook,14.17884785,AUSTIN,29,Upscale Casual
159,2015-9,9,False,Line Cook,14.67340829,AUSTIN,29,Upscale Casual
160,2017-11,1,False,Line Cook,13.86351432,DALLAS,10,Casual Dining
160,2017-12,2,False,Line Cook,14.98862155,DALLAS,10,Casual Dining
160,2018-10,12,False,Line Cook,15.32966801,DALLAS,10,Casual Dining
160,2018-11,13,False,Line Cook,14.77997246,DALLAS,10,Casual Dining
160,2018-12,14,False,Line Cook,17.17245969,DALLAS,10,Casual Dining
160,2018-2,4,False,Line Cook,14.20730761,DALLAS,10,Casual Dining
160,2018-3,5,False,Line Cook,14.11308051,DALLAS,10,Casual Dining
160,2018-4,6,False,Line Cook,16.37911907,DALLAS,10,Casual Dining
160,2018-5,7,False,Line Cook,15.8179474,DALLAS,10,Casual Dining
160,2018-6,8,False,Line Cook,15.64342866,DALLAS,10,Casual Dining
160,2018-7,9,False,Line Cook,14.60234958,DALLAS,10,Casual Dining
160,2018-8,10,False,Line Cook,14.05986787,DALLAS,10,Casual Dining
160,2018-9,11,False,Line Cook,16.29657718,DALLAS,10,Casual Dining
160,2019-1,15,False,Line Cook,15.40596188,DALLAS,10,Casual Dining
160,2019-2,16,False,Line Cook,14.52056927,DALLAS,10,Casual Dining
160,2019-3,17,False,Line Cook,15.30629204,DALLAS,10,Casual Dining
160,2019-4,18,False,Line Cook,15.34228661,DALLAS,10,Casual Dining
160,2019-5,19,False,Line Cook,15.58795325,DALLAS,10,Casual Dining
160,2016-3,1,False,Line Cook,13.76387544,DALLAS,16,Casual Dining
160,2016-4,2,True,Line Cook,15.76525587,DALLAS,16,Casual Dining
161,2014-10,4,True,Cashier,15.70658699,AUSTIN,17,Fast Casual
161,2014-7,1,False,Cashier,15.36228861,AUSTIN,17,Fast Casual
161,2014-8,2,False,Cashier,15.16711978,AUSTIN,17,Fast Casual
161,2014-9,3,False,Cashier,15.04553439,AUSTIN,17,Fast Casual
162,2017-3,1,False,Prep Cook,15.24982717,DALLAS,6,Upscale Casual
162,2017-4,2,False,Prep Cook,14.8669727,DALLAS,6,Upscale Casual
162,2017-5,3,False,Prep Cook,15.04931319,DALLAS,6,Upscale Casual
162,2017-6,4,True,Prep Cook,15.04785834,DALLAS,6,Upscale Casual
162,2015-12,6,False,Prep Cook,14.83638559,AUSTIN,29,Upscale Casual
162,2016-1,7,False,Prep Cook,14.45507844,AUSTIN,29,Upscale Casual
162,2016-10,16,False,Prep Cook,15.74180913,AUSTIN,29,Upscale Casual
162,2016-11,17,False,Prep Cook,15.73244161,AUSTIN,29,Upscale Casual
162,2016-12,18,False,Prep Cook,15.1907738,AUSTIN,29,Upscale Casual
162,2016-2,8,False,Prep Cook,14.86148648,AUSTIN,29,Upscale Casual
162,2016-3,9,False,Prep Cook,14.67852935,AUSTIN,29,Upscale Casual
162,2016-4,10,False,Prep Cook,12.52810654,AUSTIN,29,Upscale Casual
162,2016-5,11,False,Prep Cook,14.94921639,AUSTIN,29,Upscale Casual
162,2016-6,12,False,Prep Cook,13.64439565,AUSTIN,29,Upscale Casual
162,2016-7,13,False,Prep Cook,13.86302772,AUSTIN,29,Upscale Casual
162,2016-8,14,False,Prep Cook,14.80845569,AUSTIN,29,Upscale Casual
162,2016-9,15,False,Prep Cook,14.63395627,AUSTIN,29,Upscale Casual
162,2017-1,19,False,Prep Cook,15.1025217,AUSTIN,29,Upscale Casual
162,2017-2,20,True,Prep Cook,13.0500617,AUSTIN,29,Upscale Casual
163,2015-10,2,False,Prep Cook,16.49633342,DALLAS,20,Upscale Casual
163,2015-11,3,False,Prep Cook,15.90037058,DALLAS,20,Upscale Casual
163,2015-12,4,False,Prep Cook,14.57223295,DALLAS,20,Upscale Casual
163,2015-9,1,False,Prep Cook,16.69829967,DALLAS,20,Upscale Casual
163,2016-1,5,False,Prep Cook,15.9473231,DALLAS,20,Upscale Casual
163,2016-10,14,False,Line Cook,13.81426723,DALLAS,20,Upscale Casual
163,2016-11,15,False,Line Cook,15.5565057,DALLAS,20,Upscale Casual
163,2016-12,16,False,Line Cook,16.11905098,DALLAS,20,Upscale Casual
163,2016-2,6,False,Prep Cook,14.91855577,DALLAS,20,Upscale Casual
163,2016-3,7,False,Prep Cook,15.13396684,DALLAS,20,Upscale Casual
163,2016-4,8,False,Prep Cook,16.43576193,DALLAS,20,Upscale Casual
163,2017-1,17,False,Line Cook,14.85576154,DALLAS,20,Upscale Casual
163,2017-2,18,True,Line Cook,15.86707584,DALLAS,20,Upscale Casual
163,2017-10,8,False,Line Cook,15.89644875,AUSTIN,27,Upscale Casual
163,2017-11,9,False,Line Cook,13.2623829,AUSTIN,27,Upscale Casual
163,2017-12,10,False,Line Cook,13.93330926,AUSTIN,27,Upscale Casual
163,2017-3,1,False,Line Cook,13.85582747,AUSTIN,27,Upscale Casual
163,2017-4,2,False,Line Cook,15.07953377,AUSTIN,27,Upscale Casual
163,2017-5,3,False,Line Cook,16.29948775,AUSTIN,27,Upscale Casual
163,2017-6,4,False,Line Cook,15.64122591,AUSTIN,27,Upscale Casual
163,2017-7,5,False,Line Cook,14.71710804,AUSTIN,27,Upscale Casual
163,2017-8,6,False,Line Cook,14.52095999,AUSTIN,27,Upscale Casual
163,2017-9,7,False,Line Cook,13.73932199,AUSTIN,27,Upscale Casual
163,2018-1,11,False,Line Cook,15.06394928,AUSTIN,27,Upscale Casual
163,2018-10,20,False,Line Cook,17.85517004,AUSTIN,27,Upscale Casual
163,2018-11,21,False,Line Cook,14.11723062,AUSTIN,27,Upscale Casual
163,2018-12,22,False,Line Cook,14.28223637,AUSTIN,27,Upscale Casual
163,2018-2,12,False,Line Cook,15.06377516,AUSTIN,27,Upscale Casual
163,2018-3,13,False,Line Cook,14.29268584,AUSTIN,27,Upscale Casual
163,2018-4,14,False,Line Cook,15.6800674,AUSTIN,27,Upscale Casual
163,2018-5,15,False,Line Cook,13.43916274,AUSTIN,27,Upscale Casual
163,2018-6,16,False,Line Cook,14.72992132,AUSTIN,27,Upscale Casual
163,2018-7,17,False,Line Cook,15.17462074,AUSTIN,27,Upscale Casual
163,2018-8,18,False,Line Cook,14.13934979,AUSTIN,27,Upscale Casual
163,2018-9,19,False,Line Cook,14.60669291,AUSTIN,27,Upscale Casual
163,2019-1,23,False,Line Cook,15.70602455,AUSTIN,27,Upscale Casual
163,2019-2,24,False,Line Cook,15.41608199,AUSTIN,27,Upscale Casual
163,2019-3,25,False,Line Cook,15.00539647,AUSTIN,27,Upscale Casual
163,2019-4,26,False,Line Cook,13.361096,AUSTIN,27,Upscale Casual
163,2019-5,27,False,Line Cook,13.9493227,AUSTIN,27,Upscale Casual
164,2017-10,8,False,Wait-Staff (Tipped),12.97723665,DALLAS,28,Upscale Casual
164,2017-11,9,False,Wait-Staff (Tipped),14.75380116,DALLAS,28,Upscale Casual
164,2017-12,10,False,Wait-Staff (Tipped),15.2724197,DALLAS,28,Upscale Casual
164,2017-9,7,False,Wait-Staff (Tipped),14.04106854,DALLAS,28,Upscale Casual
164,2018-1,11,False,Wait-Staff (Tipped),14.91081181,DALLAS,28,Upscale Casual
164,2018-10,20,False,Wait-Staff (Tipped),14.56149967,DALLAS,28,Upscale Casual
164,2018-11,21,False,Wait-Staff (Tipped),15.44876191,DALLAS,28,Upscale Casual
164,2018-12,22,False,Wait-Staff (Tipped),14.71088857,DALLAS,28,Upscale Casual
164,2018-2,12,False,Wait-Staff (Tipped),13.68966792,DALLAS,28,Upscale Casual
164,2018-3,13,False,Wait-Staff (Tipped),14.96143501,DALLAS,28,Upscale Casual
164,2018-4,14,False,Wait-Staff (Tipped),14.30887904,DALLAS,28,Upscale Casual
164,2018-5,15,False,Wait-Staff (Tipped),15.85082964,DALLAS,28,Upscale Casual
164,2018-6,16,False,Wait-Staff (Tipped),15.24159756,DALLAS,28,Upscale Casual
164,2018-7,17,False,Wait-Staff (Tipped),15.16530596,DALLAS,28,Upscale Casual
164,2018-8,18,False,Wait-Staff (Tipped),14.96701356,DALLAS,28,Upscale Casual
164,2018-9,19,False,Wait-Staff (Tipped),15.49696298,DALLAS,28,Upscale Casual
165,2016-10,9,False,Prep Cook,14.85460545,DALLAS,18,Upscale Casual
165,2016-11,10,False,Prep Cook,13.77344533,DALLAS,18,Upscale Casual
165,2016-12,11,False,Prep Cook,17.63153645,DALLAS,18,Upscale Casual
165,2016-2,1,False,Prep Cook,15.34008308,DALLAS,18,Upscale Casual
165,2016-3,2,False,Prep Cook,14.68924596,DALLAS,18,Upscale Casual
165,2016-4,3,False,Prep Cook,16.29826426,DALLAS,18,Upscale Casual
165,2016-5,4,False,Prep Cook,15.82100386,DALLAS,18,Upscale Casual
165,2016-6,5,False,Prep Cook,15.30029586,DALLAS,18,Upscale Casual
165,2016-7,6,False,Prep Cook,15.60487648,DALLAS,18,Upscale Casual
165,2016-8,7,False,Prep Cook,15.31790571,DALLAS,18,Upscale Casual
165,2016-9,8,False,Prep Cook,15.87223214,DALLAS,18,Upscale Casual
165,2017-1,12,False,Prep Cook,13.47540966,DALLAS,18,Upscale Casual
165,2017-10,21,False,Prep Cook,16.14188428,DALLAS,18,Upscale Casual
165,2017-11,22,False,Prep Cook,13.46516136,DALLAS,18,Upscale Casual
165,2017-12,23,False,Prep Cook,14.05904576,DALLAS,18,Upscale Casual
165,2017-2,13,False,Prep Cook,15.21089855,DALLAS,18,Upscale Casual
165,2017-3,14,False,Prep Cook,14.61040196,DALLAS,18,Upscale Casual
165,2017-4,15,False,Prep Cook,14.72485801,DALLAS,18,Upscale Casual
165,2017-5,16,False,Prep Cook,15.34235637,DALLAS,18,Upscale Casual
165,2017-6,17,False,Prep Cook,13.96935745,DALLAS,18,Upscale Casual
165,2017-7,18,False,Prep Cook,13.15734704,DALLAS,18,Upscale Casual
165,2017-8,19,False,Prep Cook,15.75909402,DALLAS,18,Upscale Casual
165,2017-9,20,False,Prep Cook,14.91539397,DALLAS,18,Upscale Casual
165,2018-1,24,False,Prep Cook,16.544051,DALLAS,18,Upscale Casual
165,2018-2,25,False,Prep Cook,13.67858794,DALLAS,18,Upscale Casual
165,2018-3,26,False,Prep Cook,15.41653959,DALLAS,18,Upscale Casual
165,2018-4,27,True,Prep Cook,16.63062288,DALLAS,18,Upscale Casual
166,2017-10,4,False,Line Cook,15.21661337,AUSTIN,25,Fast Casual
166,2017-11,5,False,Line Cook,14.97543457,AUSTIN,25,Fast Casual
166,2017-12,6,False,Line Cook,15.11900811,AUSTIN,25,Fast Casual
166,2017-7,1,False,Line Cook,16.59565408,AUSTIN,25,Fast Casual
166,2017-9,3,False,Line Cook,15.4830759,AUSTIN,25,Fast Casual
166,2018-1,7,False,Line Cook,15.83117513,AUSTIN,25,Fast Casual
166,2018-2,8,False,Line Cook,13.35221739,AUSTIN,25,Fast Casual
166,2018-3,9,False,Line Cook,15.69056323,AUSTIN,25,Fast Casual
166,2018-4,10,False,Line Cook,12.6675697,AUSTIN,25,Fast Casual
166,2018-5,11,True,Line Cook,15.81355035,AUSTIN,25,Fast Casual
167,2018-1,1,False,Line Cook,14.32332151,DALLAS,6,Upscale Casual
167,2018-10,10,False,Line Cook,16.06991507,DALLAS,6,Upscale Casual
167,2018-11,11,False,Line Cook,16.47392078,DALLAS,6,Upscale Casual
167,2018-12,12,False,Line Cook,15.50264712,DALLAS,6,Upscale Casual
167,2018-2,2,False,Line Cook,13.67825067,DALLAS,6,Upscale Casual
167,2018-3,3,False,Line Cook,14.85173898,DALLAS,6,Upscale Casual
167,2018-4,4,False,Line Cook,14.80603,DALLAS,6,Upscale Casual
167,2018-5,5,False,Line Cook,14.89482632,DALLAS,6,Upscale Casual
167,2018-6,6,False,Line Cook,12.91905177,DALLAS,6,Upscale Casual
167,2018-7,7,False,Line Cook,16.70875141,DALLAS,6,Upscale Casual
167,2018-8,8,False,Line Cook,14.21742452,DALLAS,6,Upscale Casual
167,2018-9,9,False,Line Cook,15.54528388,DALLAS,6,Upscale Casual
167,2019-1,13,False,Line Cook,15.01182945,DALLAS,6,Upscale Casual
167,2019-2,14,False,Line Cook,13.58600463,DALLAS,6,Upscale Casual
167,2019-3,15,False,Line Cook,12.87016309,DALLAS,6,Upscale Casual
167,2019-4,16,False,Line Cook,16.953928,DALLAS,6,Upscale Casual
167,2019-5,17,False,Line Cook,13.76622717,DALLAS,6,Upscale Casual
168,2018-11,1,False,Dishwasher,13.79652727,DALLAS,10,Upscale Casual
168,2018-12,2,True,Dishwasher,16.656657,DALLAS,10,Upscale Casual
169,2016-3,1,False,Prep Cook,15.34379676,DALLAS,20,Casual Dining
169,2016-4,2,False,Prep Cook,15.38387771,DALLAS,20,Casual Dining
169,2017-1,11,False,Prep Cook,15.81589881,DALLAS,20,Casual Dining
169,2017-11,21,False,Prep Cook,14.14838201,DALLAS,20,Casual Dining
169,2017-2,12,False,Prep Cook,16.4938573,DALLAS,20,Casual Dining
169,2017-3,13,False,Prep Cook,14.63365222,DALLAS,20,Casual Dining
169,2017-5,15,False,Prep Cook,15.60992312,DALLAS,20,Casual Dining
169,2017-6,16,False,Prep Cook,15.81487009,DALLAS,20,Casual Dining
169,2018-10,32,False,Prep Cook,13.34633215,DALLAS,20,Casual Dining
169,2018-11,33,False,Prep Cook,14.12145156,DALLAS,20,Casual Dining
169,2018-12,34,False,Prep Cook,15.42097477,DALLAS,20,Casual Dining
169,2018-3,25,False,Prep Cook,13.99045464,DALLAS,20,Casual Dining
169,2018-4,26,False,Prep Cook,17.66470091,DALLAS,20,Casual Dining
169,2018-5,27,False,Prep Cook,14.34166797,DALLAS,20,Casual Dining
169,2018-6,28,False,Prep Cook,16.33619447,DALLAS,20,Casual Dining
169,2018-7,29,False,Prep Cook,15.34116668,DALLAS,20,Casual Dining
169,2018-8,30,False,Prep Cook,16.25471006,DALLAS,20,Casual Dining
169,2018-9,31,False,Prep Cook,14.81334383,DALLAS,20,Casual Dining
169,2019-1,35,False,Prep Cook,15.09585833,DALLAS,20,Casual Dining
169,2019-2,36,False,Prep Cook,15.39417221,DALLAS,20,Casual Dining
169,2019-3,37,False,Prep Cook,15.52619354,DALLAS,20,Casual Dining
169,2019-5,39,False,Prep Cook,15.27519348,DALLAS,20,Casual Dining
170,2014-6,1,False,Host/Hostess (Tipped),15.23219492,AUSTIN,25,Casual Dining
170,2014-7,2,False,Host/Hostess (Tipped),15.5579621,AUSTIN,25,Casual Dining
170,2014-8,3,True,Host/Hostess (Tipped),15.23202007,AUSTIN,25,Casual Dining
171,2014-10,4,False,Wait-Staff (Tipped),14.90920041,DALLAS,22,Casual Dining
171,2014-11,5,False,Wait-Staff (Tipped),15.44356345,DALLAS,22,Casual Dining
171,2014-12,6,False,Wait-Staff (Tipped),13.47746566,DALLAS,22,Casual Dining
171,2014-7,1,False,Wait-Staff (Tipped),16.54945741,DALLAS,22,Casual Dining
171,2014-8,2,False,Wait-Staff (Tipped),16.03133581,DALLAS,22,Casual Dining
171,2014-9,3,False,Wait-Staff (Tipped),15.26396883,DALLAS,22,Casual Dining
171,2015-1,7,False,Wait-Staff (Tipped),14.22905726,DALLAS,22,Casual Dining
171,2015-10,16,False,Wait-Staff (Tipped),14.55549486,DALLAS,22,Casual Dining
171,2015-11,17,False,Wait-Staff (Tipped),15.40431177,DALLAS,22,Casual Dining
171,2015-12,18,False,Wait-Staff (Tipped),15.37214619,DALLAS,22,Casual Dining
171,2015-2,8,False,Wait-Staff (Tipped),15.26730625,DALLAS,22,Casual Dining
171,2015-3,9,False,Wait-Staff (Tipped),17.06977701,DALLAS,22,Casual Dining
171,2015-4,10,False,Wait-Staff (Tipped),14.72702153,DALLAS,22,Casual Dining
171,2015-5,11,False,Wait-Staff (Tipped),15.03093238,DALLAS,22,Casual Dining
171,2015-6,12,False,Wait-Staff (Tipped),13.69078899,DALLAS,22,Casual Dining
171,2015-7,13,False,Wait-Staff (Tipped),16.05545097,DALLAS,22,Casual Dining
171,2015-8,14,False,Wait-Staff (Tipped),14.55006782,DALLAS,22,Casual Dining
171,2015-9,15,False,Wait-Staff (Tipped),15.41010951,DALLAS,22,Casual Dining
171,2016-1,19,False,Wait-Staff (Tipped),15.29301827,DALLAS,22,Casual Dining
171,2016-2,20,True,Wait-Staff (Tipped),14.92254858,DALLAS,22,Casual Dining
172,2014-10,1,False,Wait-Staff (Tipped),14.57627917,AUSTIN,25,Casual Dining
172,2014-11,2,False,Wait-Staff (Tipped),15.35223643,AUSTIN,25,Casual Dining
172,2014-12,3,False,Wait-Staff (Tipped),16.26122269,AUSTIN,25,Casual Dining
172,2015-1,4,False,Wait-Staff (Tipped),15.06908844,AUSTIN,25,Casual Dining
172,2015-2,5,False,Wait-Staff (Tipped),16.27527142,AUSTIN,25,Casual Dining
172,2015-3,6,False,Wait-Staff (Tipped),14.45915253,AUSTIN,25,Casual Dining
172,2015-4,7,False,Wait-Staff (Tipped),14.74732013,AUSTIN,25,Casual Dining
172,2015-5,8,False,Wait-Staff (Tipped),16.37248449,AUSTIN,25,Casual Dining
172,2015-6,9,False,Wait-Staff (Tipped),16.33731512,AUSTIN,25,Casual Dining
172,2015-7,10,False,Wait-Staff (Tipped),15.90278758,AUSTIN,25,Casual Dining
172,2015-8,11,False,Wait-Staff (Tipped),14.78286728,AUSTIN,25,Casual Dining
172,2015-9,12,True,Wait-Staff (Tipped),13.57181587,AUSTIN,25,Casual Dining
173,2015-10,2,False,Wait-Staff (Tipped),15.88777172,AUSTIN,3,Casual Dining
173,2015-11,3,False,Wait-Staff (Tipped),14.04921631,AUSTIN,3,Casual Dining
173,2015-12,4,False,Wait-Staff (Tipped),14.60689201,AUSTIN,3,Casual Dining
173,2015-9,1,False,Wait-Staff (Tipped),16.12642984,AUSTIN,3,Casual Dining
173,2016-1,5,False,Wait-Staff (Tipped),13.55046324,AUSTIN,3,Casual Dining
173,2016-12,16,False,Wait-Staff (Tipped),15.84090924,AUSTIN,3,Casual Dining
173,2016-2,6,False,Wait-Staff (Tipped),13.95288969,AUSTIN,3,Casual Dining
173,2016-3,7,False,Wait-Staff (Tipped),16.02484267,AUSTIN,3,Casual Dining
173,2016-4,8,False,Wait-Staff (Tipped),13.94040003,AUSTIN,3,Casual Dining
173,2016-5,9,False,Wait-Staff (Tipped),14.38706693,AUSTIN,3,Casual Dining
173,2016-6,10,False,Wait-Staff (Tipped),15.80770486,AUSTIN,3,Casual Dining
173,2017-12,28,False,Wait-Staff (Tipped),15.04834109,AUSTIN,3,Casual Dining
173,2017-3,19,False,Wait-Staff (Tipped),13.35679553,AUSTIN,3,Casual Dining
173,2017-6,22,False,Wait-Staff (Tipped),17.47705165,AUSTIN,3,Casual Dining
173,2017-9,25,False,Wait-Staff (Tipped),15.35079086,AUSTIN,3,Casual Dining
173,2018-3,31,False,Wait-Staff (Tipped),15.84558954,AUSTIN,3,Casual Dining
174,2016-3,1,False,Wait-Staff (Tipped),14.35808059,DALLAS,16,Casual Dining
174,2016-4,2,False,Wait-Staff (Tipped),13.56393387,DALLAS,16,Casual Dining
174,2016-5,3,False,Wait-Staff (Tipped),16.72884539,DALLAS,16,Casual Dining
174,2016-6,4,False,Wait-Staff (Tipped),15.58841827,DALLAS,16,Casual Dining
174,2016-7,5,False,Wait-Staff (Tipped),15.49067327,DALLAS,16,Casual Dining
174,2016-8,6,False,Wait-Staff (Tipped),15.38926454,DALLAS,16,Casual Dining
175,2016-12,6,False,Wait-Staff (Tipped),14.34656541,DALLAS,16,Casual Dining
175,2016-7,1,False,Wait-Staff (Tipped),14.32520924,DALLAS,16,Casual Dining
175,2016-8,2,False,Wait-Staff (Tipped),16.08956444,DALLAS,16,Casual Dining
175,2017-12,18,False,Wait-Staff (Tipped),15.80775096,DALLAS,16,Casual Dining
175,2017-3,9,False,Wait-Staff (Tipped),15.33197281,DALLAS,16,Casual Dining
175,2017-6,12,False,Wait-Staff (Tipped),13.94874372,DALLAS,16,Casual Dining
175,2017-9,15,False,Wait-Staff (Tipped),15.70814278,DALLAS,16,Casual Dining
176,2017-12,7,False,Wait-Staff (Tipped),17.64828309,DALLAS,20,Casual Dining
176,2017-6,1,False,Wait-Staff (Tipped),14.48812046,DALLAS,20,Casual Dining
176,2017-9,4,False,Wait-Staff (Tipped),15.14005003,DALLAS,20,Casual Dining
176,2018-3,10,False,Wait-Staff (Tipped),15.07060227,DALLAS,20,Casual Dining
176,2018-6,13,False,Wait-Staff (Tipped),15.10983048,DALLAS,20,Casual Dining
176,2018-7,14,False,Wait-Staff (Tipped),13.90858424,DALLAS,20,Casual Dining
176,2018-8,15,False,Wait-Staff (Tipped),14.48568679,DALLAS,20,Casual Dining
176,2018-9,16,True,Wait-Staff (Tipped),16.26481368,DALLAS,20,Casual Dining
176,2017-3,2,False,Wait-Staff (Tipped),15.05066678,AUSTIN,29,Casual Dining
177,2017-6,3,False,Wait-Staff (Tipped),15.63002365,DALLAS,16,Casual Dining
178,2018-10,4,False,Dishwasher,15.90311118,DALLAS,28,Casual Dining
178,2018-11,5,False,Dishwasher,14.80594448,DALLAS,28,Casual Dining
178,2018-12,6,True,Dishwasher,14.16363458,DALLAS,28,Casual Dining
178,2018-7,1,False,Dishwasher,15.17999721,DALLAS,28,Casual Dining
178,2018-8,2,False,Dishwasher,14.15833476,DALLAS,28,Casual Dining
178,2018-9,3,False,Dishwasher,16.49160767,DALLAS,28,Casual Dining
179,2015-4,4,False,Wait-Staff (Tipped),15.86742235,AUSTIN,1,Upscale Casual
179,2015-5,5,True,Wait-Staff (Tipped),14.66311988,AUSTIN,1,Upscale Casual
180,2016-10,5,False,Dishwasher,15.41196253,DALLAS,14,Upscale Casual
180,2016-11,6,False,Dishwasher,16.03599017,DALLAS,14,Upscale Casual
180,2016-12,7,False,Dishwasher,16.29419501,DALLAS,14,Upscale Casual
180,2016-6,1,False,Dishwasher,14.35634246,DALLAS,14,Upscale Casual
180,2016-7,2,False,Dishwasher,14.59299578,DALLAS,14,Upscale Casual
180,2016-8,3,False,Dishwasher,14.7257023,DALLAS,14,Upscale Casual
180,2016-9,4,False,Dishwasher,14.40063909,DALLAS,14,Upscale Casual
180,2017-1,8,False,Dishwasher,15.09446087,DALLAS,14,Upscale Casual
180,2017-10,17,False,Dishwasher,16.24250141,DALLAS,14,Upscale Casual
180,2017-11,18,False,Dishwasher,15.11584529,DALLAS,14,Upscale Casual
180,2017-12,19,False,Dishwasher,15.86840154,DALLAS,14,Upscale Casual
180,2017-2,9,False,Dishwasher,16.42191565,DALLAS,14,Upscale Casual
180,2017-3,10,False,Dishwasher,16.46750256,DALLAS,14,Upscale Casual
180,2017-4,11,False,Dishwasher,16.10772602,DALLAS,14,Upscale Casual
180,2017-5,12,False,Dishwasher,15.18144922,DALLAS,14,Upscale Casual
180,2017-6,13,False,Dishwasher,15.97608406,DALLAS,14,Upscale Casual
180,2017-7,14,False,Line Cook,15.24193707,DALLAS,14,Upscale Casual
180,2017-8,15,False,Dishwasher,16.43623468,DALLAS,14,Upscale Casual
180,2017-9,16,False,Dishwasher,14.14548835,DALLAS,14,Upscale Casual
180,2018-1,20,False,Dishwasher,13.43701787,DALLAS,14,Upscale Casual
180,2018-10,29,False,Dishwasher,15.64166735,DALLAS,14,Upscale Casual
180,2018-11,30,False,Dishwasher,14.8246658,DALLAS,14,Upscale Casual
180,2018-12,31,False,Dishwasher,16.39107707,DALLAS,14,Upscale Casual
180,2018-2,21,False,Dishwasher,14.64371413,DALLAS,14,Upscale Casual
180,2018-3,22,False,Dishwasher,15.45877571,DALLAS,14,Upscale Casual
180,2018-4,23,False,Dishwasher,12.94056923,DALLAS,14,Upscale Casual
180,2018-5,24,False,Dishwasher,14.38169758,DALLAS,14,Upscale Casual
180,2018-6,25,False,Dishwasher,15.43868094,DALLAS,14,Upscale Casual
180,2018-7,26,False,Dishwasher,16.04607519,DALLAS,14,Upscale Casual
180,2018-8,27,False,Dishwasher,15.20336818,DALLAS,14,Upscale Casual
180,2018-9,28,False,Dishwasher,13.44201352,DALLAS,14,Upscale Casual
180,2019-1,32,False,Dishwasher,15.18623426,DALLAS,14,Upscale Casual
180,2019-2,33,False,Dishwasher,15.85581935,DALLAS,14,Upscale Casual
180,2019-3,34,False,Dishwasher,14.43602214,DALLAS,14,Upscale Casual
180,2019-4,35,True,Dishwasher,15.04076736,DALLAS,14,Upscale Casual
181,2016-10,3,False,Dishwasher,14.24758572,DALLAS,6,Upscale Casual
181,2016-8,1,False,Dishwasher,15.55166074,DALLAS,6,Upscale Casual
181,2016-9,2,False,Dishwasher,14.64309945,DALLAS,6,Upscale Casual
181,2017-10,15,False,Dishwasher,14.52008984,DALLAS,6,Upscale Casual
